label,message,processed_message,token_count
0,That's y i said it's bad dat all e gals know u... Wat u doing now?,"['said', 'bad', 'dat', 'e', 'gal', 'know', 'u', 'wat', 'u']",9
1,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,"['alfie', 'moon', 'child', 'need', 'song', 'ur', 'mob', 'tell', 'ur', 'txt', 'tone', 'charity', 'nokias', 'poly', 'charity', 'polys', 'zed', 'profit', 'charity']",19
0,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx","['thanx', 'time', 'spent', 'bin', 'mint', 'ur', 'baby', 'want', 'u', 'xxxx']",10
0,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,"['sorry', 'im', 'stil', 'fucked', 'last', 'nite', 'went', 'tobed', 'got', 'work']",10
1,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,"['dear', 'dave', 'final', 'notice', 'collect', 'tenerife', 'holiday', 'cash', 'award', 'call', 'landline', 'tc', 'sae']",13
1,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","['well', 'done', 'costa', 'del', 'sol', 'holiday', 'await', 'collection', 'call', 'toclaim', 'sae', 'tc', 'stockport']",13
0,Sorry completely forgot * will pop em round this week if your still here?,"['sorry', 'completely', 'forgot', 'pop', 'em', 'round', 'week', 'still']",8
0,I‘m going to try for 2 months ha ha only joking,"['going', 'try', 'month', 'ha', 'ha', 'joking']",6
0,"[…] anyway, many good evenings to u! s","['anyway', 'many', 'good', 'evening', 'u']",5
0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,"['hi', 'u', 'want', 'join', 'sts', 'later', 'meeting', 'five', 'call', 'u', 'class']",11
0,"I can probably come by, everybody's done around  &lt;#&gt;  right?","['probably', 'come', 'everybody', 'done', 'around', 'lt', 'gt', 'right']",8
0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.","['hi', 'hope', 'u', 'get', 'hasnt', 'gd', 'min', 'late', 'think']",9
0,"I call you later, don't have network. If urgnt, sms me.","['call', 'later', 'network', 'urgnt', 'sm']",5
0,I am late. I will be there at,['late'],1
0,"Hiya, probably coming home * weekend after next","['hiya', 'probably', 'coming', 'home', 'weekend', 'next']",6
0,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,"['got', 'new', 'job', 'bar', 'airport', 'satsgettin', 'hour', 'mean', 'lie', 'keep', 'touch']",11
0,Great. Never been better. Each day gives even more reasons to thank God,"['great', 'never', 'better', 'day', 'give', 'even', 'reason', 'thank', 'god']",9
0,"Sorry man, my stash ran dry last night and I can't pick up more until sunday","['sorry', 'man', 'stash', 'ran', 'dry', 'last', 'night', 'ca', 'pick', 'sunday']",10
0,Whom you waited for yesterday,"['waited', 'yesterday']",2
0,Oh k.k..where did you take test?,"['oh', 'take', 'test']",3
0,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,"['mean', 'come', 'chase', 'stated', 'watch', 'many', 'movie', 'want']",8
1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,"['yes', 'place', 'town', 'meet', 'exciting', 'adult', 'single', 'uk', 'txt', 'chat']",10
0,So gd got free ice cream... I oso wan...,"['gd', 'got', 'free', 'ice', 'cream', 'oso', 'wan']",7
0,I'm at work. Please call,"['work', 'please', 'call']",3
0,Update your face book status frequently :),"['update', 'face', 'book', 'status', 'frequently']",5
0,K I'll take care of it,"['k', 'take', 'care']",3
0,He also knows about lunch menu only da. . I know,"['also', 'know', 'lunch', 'menu', 'da', 'know']",6
0,"Aight, I'll ask a few of my roommates","['aight', 'ask', 'roommate']",3
0,"Sorry, got a late start, we're on the way","['sorry', 'got', 'late', 'start', 'way']",5
0,Ok lor then we go tog lor...,"['ok', 'lor', 'go', 'tog', 'lor']",5
0,My phone,['phone'],1
0,"Haha figures, well I found the piece and priscilla's bowl","['haha', 'figure', 'well', 'found', 'piece', 'priscilla', 'bowl']",7
0,Sounds great! Im going to sleep now. Have a good night!,"['sound', 'great', 'im', 'going', 'sleep', 'good', 'night']",7
0,I keep ten rs in my shelf:) buy two egg.,"['keep', 'ten', 'r', 'shelf', 'buy', 'two', 'egg']",7
0,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...","['fuck', 'babe', 'miss', 'already', 'know', 'ca', 'let', 'send', 'money', 'towards', 'net', 'need', 'want', 'crave']",14
0,Somebody should go to andros and steal ice,"['somebody', 'go', 'andros', 'steal', 'ice']",5
0,K da:)how many page you want?,"['k', 'da', 'many', 'page', 'want']",5
1,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate","['time', 'tried', 'contact', 'u', 'prize', 'claim', 'easy', 'call', 'per', 'minute']",10
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,"['private', 'account', 'statement', 'show', 'point', 'call', 'identifier', 'code', 'expires']",9
0,We have pizza if u want,"['pizza', 'u', 'want']",3
0,R we still meeting 4 dinner tonight?,"['r', 'still', 'meeting', 'dinner', 'tonight']",5
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?","['watching', 'cartoon', 'listening', 'music', 'amp', 'eve', 'go', 'temple', 'amp', 'church', 'u']",11
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!","['new', 'theory', 'argument', 'win', 'situation', 'loses', 'person', 'dont', 'argue', 'ur', 'friend', 'kick', 'amp', 'say', 'always', 'correct']",16
0,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.","['hey', 'happened', 'u', 'switch', 'ur', 'cell', 'whole', 'day', 'isnt', 'good', 'u', 'care', 'give', 'call', 'tomorrow']",15
0,Where in abj are you serving. Are you staying with dad or alone.,"['abj', 'serving', 'staying', 'dad', 'alone']",5
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,"['tell', 'friend', 'plan', 'valentine', 'day', 'lt', 'url', 'gt']",8
0,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,"['stand', 'away', 'heart', 'ache', 'without', 'wonder', 'crave']",7
0,No..few hours before.went to hair cut .,"['hour', 'hair', 'cut']",3
0,K.i will send in  &lt;#&gt;  min:),"['send', 'lt', 'gt', 'min']",4
0,No. Yes please. Been swimming?,"['yes', 'please', 'swimming']",3
0,:) ,[],0
0,Ok u can take me shopping when u get paid =D,"['ok', 'u', 'take', 'shopping', 'u', 'get', 'paid']",7
0,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.","['always', 'putting', 'business', 'put', 'picture', 'as', 'facebook', 'one', 'open', 'people', 'ever', 'met', 'would', 'think', 'picture', 'room', 'would', 'hurt', 'make', 'feel', 'violated']",21
0,Roger that. We‘re probably going to rem in about 20,"['roger', 'probably', 'going', 'rem']",4
0,Dude im no longer a pisces. Im an aquarius now.,"['dude', 'im', 'longer', 'pisces', 'im', 'aquarius']",6
0,"That's good, because I need drugs","['good', 'need', 'drug']",3
1,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins,"['congratulation', 'ur', 'awarded', 'either', 'yr', 'supply', 'cd', 'virgin', 'record', 'mystery', 'gift', 'guaranteed', 'call', 't', 'c', 'approx']",16
0,K I'll be sure to get up before noon and see what's what,"['k', 'sure', 'get', 'noon', 'see']",5
0,Eh u send wrongly lar...,"['eh', 'u', 'send', 'wrongly', 'lar']",5
0,Thanx 4 e brownie it's v nice...,"['thanx', 'e', 'brownie', 'v', 'nice']",5
0,Why she wants to talk to me,"['want', 'talk']",2
0,Hahaha..use your brain dear,"['hahaha', 'use', 'brain', 'dear']",4
0,"Probably gonna be here for a while, see you later tonight &lt;)","['probably', 'gon', 'na', 'see', 'later', 'tonight', 'lt']",7
0,Lol for real. She told my dad I have cancer,"['lol', 'real', 'told', 'dad', 'cancer']",5
0,"Garbage bags, eggs, jam, bread, hannaford wheat chex","['garbage', 'bag', 'egg', 'jam', 'bread', 'hannaford', 'wheat', 'chex']",8
0,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,"['lifted', 'hope', 'offer', 'money', 'need', 'especially', 'end', 'month', 'approach', 'hurt', 'studying', 'anyways', 'weekend']",13
0,Sorry * was at the grocers.,"['sorry', 'grocer']",2
0,Ok. So april. Cant wait,"['ok', 'april', 'cant', 'wait']",4
0,Well I might not come then...,"['well', 'might', 'come']",3
0,:-) yeah! Lol. Luckily i didn't have a starring role like you!,"['yeah', 'lol', 'luckily', 'starring', 'role', 'like']",6
0,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,"['generally', 'one', 'uncountable', 'noun', 'u', 'dictionary', 'piece', 'research']",8
0,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,"['like', 'v', 'shock', 'leh', 'co', 'telling', 'shuhui', 'like', 'telling', 'leona', 'also', 'like', 'dat', 'almost', 'know', 'liao', 'got', 'ask', 'abt', 'ur', 'reaction', 'lor']",22
0,Come to mahal bus stop.. &lt;DECIMAL&gt;,"['come', 'mahal', 'bus', 'stop', 'lt', 'decimal', 'gt']",7
0,So dont use hook up any how,"['dont', 'use', 'hook']",3
1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop","['sunshine', 'hols', 'claim', 'ur', 'med', 'holiday', 'send', 'stamped', 'self', 'address', 'envelope', 'drink', 'u', 'uk', 'po', 'box', 'bray', 'wicklow', 'eire', 'quiz', 'start', 'saturday', 'unsub', 'stop']",24
0,"Yeah, probably here for a while","['yeah', 'probably']",2
0,K.:)do it at evening da:)urgent:),"['evening', 'da', 'urgent']",3
0,will you like to be spoiled? :),"['like', 'spoiled']",2
0,"That means you got an A in epi, she.s fine. She.s here now.","['mean', 'got', 'epi', 'fine']",4
0,Nope thats fine. I might have a nap tho! ,"['nope', 'thats', 'fine', 'might', 'nap', 'tho']",6
0,Ok.,['ok'],1
0,Ok no prob. Take ur time.,"['ok', 'prob', 'take', 'ur', 'time']",5
0,Pls confirm the time to collect the cheque.,"['pls', 'confirm', 'time', 'collect', 'cheque']",5
0,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,"['thk', 'lor', 'dunno', 'get', 'ticket', 'wat', 'u']",7
0,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)","['dont', 'worry', 'day', 'big', 'lambu', 'ji', 'vl', 'come', 'til', 'enjoy', 'batchlor', 'party']",12
0,"Aight no rush, I'll ask jay","['aight', 'rush', 'ask', 'jay']",4
0,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,"['god', 'love', 'limit', 'god', 'grace', 'measure', 'god', 'power', 'boundary', 'may', 'u', 'god', 'endless', 'blessing', 'always', 'ur', 'life', 'gud']",18
0,Now press conference da:),"['press', 'conference', 'da']",3
0,Thank you. I like you as well...,"['thank', 'like', 'well']",3
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","['want', 'funk', 'ur', 'fone', 'weekly', 'new', 'tone', 'reply', 'text', 'original', 'n', 'best', 'tone', 'network', 'operator', 'rate', 'apply']",17
0,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.","['save', 'stress', 'person', 'dorm', 'account', 'send', 'account', 'detail', 'money', 'sent']",10
0,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,"['dnt', 'worry', 'use', 'ice', 'piece', 'cloth', 'take', 'tablet']",8
0,Spoons it is then okay?,"['spoon', 'okay']",2
0,So wats ur opinion abt him and how abt is character?,"['wats', 'ur', 'opinion', 'abt', 'abt', 'character']",6
0,"I'm back &amp; we're packing the car now, I'll let you know if there's room","['back', 'amp', 'packing', 'car', 'let', 'know', 'room']",7
0,"I want to show you the world, princess :) how about europe?","['want', 'show', 'world', 'princess', 'europe']",5
0,Actually i'm waiting for 2 weeks when they start putting ad.,"['actually', 'waiting', 'week', 'start', 'putting', 'ad']",6
0,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,"['real', 'u', 'getting', 'yo', 'need', 'ticket', 'one', 'jacket', 'done', 'already', 'used', 'multis']",12
0,"Trust me. Even if isn't there, its there.","['trust', 'even']",2
0,Nope i'm not drivin... I neva develop da photos lei...,"['nope', 'drivin', 'neva', 'develop', 'da', 'photo', 'lei']",7
0,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.","['ca', 'keep', 'going', 'never', 'intention', 'run', 'choose', 'rather', 'keep', 'room', 'clean', 'say', 'visitor', 'maybe', 'best', 'choice', 'yes', 'wanted', 'embarassed', 'maybe', 'feel', 'feel', 'friend', 'want', 'drop', 'buy', 'say', 'happened', 'morning', 'tried', 'everything', 'know', 'else']",33
0,Can ü all decide faster cos my sis going home liao..,"['ü', 'decide', 'faster', 'co', 'si', 'going', 'home', 'liao']",8
0,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,"['rightio', 'well', 'arent', 'bright', 'early', 'morning']",6
0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,"['hi', 'darlin', 'im', 'helen', 'fone', 'im', 'gon', 'na', 'b', 'prince', 'nite', 'please', 'come', 'tb', 'love', 'kate']",16
0,Dear good morning now only i am up,"['dear', 'good', 'morning']",3
0,No go. No openings for that room 'til after thanksgiving without an upcharge.,"['go', 'opening', 'room', 'thanksgiving', 'without', 'upcharge']",6
0,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.","['dear', 'friend', 'sorry', 'late', 'information', 'today', 'birthday', 'loving', 'detail', 'log', 'face', 'book', 'see', 'number', 'lt', 'gt', 'dont', 'miss', 'delicious', 'treat']",20
0,I cant wait to see you! How were the photos were useful? :),"['cant', 'wait', 'see', 'photo', 'useful']",5
0,Shall i come to get pickle,"['shall', 'come', 'get', 'pickle']",4
0,"Haven't seen my facebook, huh? Lol!","['seen', 'facebook', 'huh', 'lol']",4
0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,"['u', 'ask', 'next', 'sat', 'make', 'ok', 'lor']",7
0,Yeah right! I'll bring my tape measure fri!,"['yeah', 'right', 'bring', 'tape', 'measure', 'fri']",6
0,Haven't left yet so probably gonna be here til dinner,"['left', 'yet', 'probably', 'gon', 'na', 'til', 'dinner']",7
0,Am in gobi arts college,"['gobi', 'art', 'college']",3
0,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.","['good', 'afternoon', 'love', 'good', 'see', 'word', 'ym', 'get', 'tm', 'smart', 'move', 'slave', 'smile', 'drink', 'coffee', 'await']",16
1,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm","['urgent', 'urgent', 'free', 'flight', 'europe', 'give', 'away', 'call', 'sept', 'take', 'friend', 'free', 'call', 'claim']",14
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,"['polyphonic', 'tone', 'ur', 'mob', 'every', 'week', 'txt', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', 'reply', 'hl']",16
